@RELATION fall

@ATTRIBUTE index INTEGER
@ATTRIBUTE meanV REAL
@ATTRIBUTE meanH REAL
@ATTRIBUTE meanM REAL
@ATTRIBUTE mstdV REAL
@ATTRIBUTE stdH REAL
@ATTRIBUTE stdM REAL
@ATTRIBUTE dofall {yes,no}

@DATA
1168,259.1720793,311.4810466,405.2047688,2.176678596,3.179864885,3.805248922,no
1169,260.1927251,313.3578691,407.3012642,1.215281927,2.894114557,2.951859264,no
1170,260.5753512,314.9385521,408.7632818,0.510952139,2.321372331,1.905456772,no
1171,260.4481517,316.1495832,409.6164322,0.721257992,1.727129361,1.106623143,no
1172,260.1970625,317.1042011,410.1938409,0.822628579,1.131000012,0.451727837,no
1173,259.8467946,317.6915577,410.4253656,0.684485147,0.664273266,0.192347516,no
1174,259.5524976,317.9835757,410.4646487,0.292382705,0.417279419,0.204053279,no
1175,259.4630369,318.1079453,410.5042705,0.099309693,0.229357116,0.18125312,no
1176,259.5193061,318.0541357,410.4982018,0.117683382,0.334065312,0.194254896,no
1177,259.630287,317.8635857,410.4208793,0.234463109,0.419827719,0.199739858,no
1178,259.9037302,317.7229407,410.4851417,0.51036912,0.351059648,0.298809465,no
1179,260.4035152,317.7184304,410.7984233,0.992775081,0.343433096,0.813942455,no
1180,261.151584,317.9574232,411.4577782,1.523989434,0.742541377,1.528332408,no
1181,262.0973624,318.4854876,412.4662438,1.807954501,1.162874928,2.039522983,no
1182,263.0940228,319.2005284,413.6515965,1.735116304,1.368614487,2.152292296,no
1183,264.0067915,320.0164941,414.8616508,1.352885213,1.386254847,1.921821443,no
1184,264.6730265,320.8239082,415.9084485,0.824358618,1.213478361,1.44704273,no
1185,265.0994546,321.5194412,416.7164014,0.437907043,0.999766074,1.040234258,no
1186,265.5058846,322.1874805,417.4903737,0.543961737,0.970032154,1.075117175,no
1187,266.0748527,322.926279,418.4223376,1.082520579,1.154416057,1.565197973,no
1188,266.8157183,323.7167657,419.5035919,1.583991538,1.406693585,2.091229687,no
1189,267.7694559,324.627942,420.8133882,1.864925941,1.646762267,2.456206883,no
1190,268.8378497,325.6683368,422.2957813,1.763388415,1.717377645,2.443168028,no
1191,269.7547229,326.6741295,423.6550758,1.331722271,1.589432259,2.065778988,no
1192,270.3865489,327.5834519,424.7586316,0.852692261,1.407755761,1.6107934,no
1193,270.8138926,328.4359047,425.6882644,0.423787167,1.200316082,1.175639854,no
1194,271.0295158,329.1609226,426.3849875,0.1350179,1.02629492,0.873972382,no
1195,271.1130527,329.7892779,426.9232799,0.11338089,0.976286626,0.822348684,no
1196,271.2043672,330.3939241,427.4483874,0.173250848,0.926612463,0.822238286,no
1197,271.3217288,330.9342959,427.9405371,0.187950071,0.809410726,0.739791053,no
1198,271.4489476,331.40619,428.3861043,0.252146411,0.730048384,0.721808587,no
1199,271.6559784,331.8577982,428.8666315,0.359257782,0.643063801,0.720481709,no
1200,271.9408777,332.2612217,429.3592517,0.498873054,0.586710576,0.764761239,no
1201,272.345331,332.6794973,429.9391251,0.763378883,0.682307476,1.009086795,no
1202,272.9116172,333.180773,430.68578,1.046392691,0.83695564,1.310355272,no
1203,273.6018747,333.7394277,431.5554249,1.243192712,0.977759415,1.544285343,no
1204,274.3860426,334.3885232,432.5545909,1.365699457,1.141603804,1.748358121,no
1205,275.2180982,335.1303659,433.6558781,1.332515647,1.215957093,1.784114239,no
1206,275.988182,335.8653266,434.7125683,1.184515594,1.194320765,1.673587462,no
1207,276.6949994,336.6073,435.7345539,1.051289459,1.186082014,1.583246726,no
1208,277.349137,337.365042,436.7352927,0.933271201,1.143697907,1.475943219,no
1209,277.9147058,338.0518254,437.6249774,0.853678573,1.073401276,1.371263198,no
1210,278.4728914,338.7190397,438.4948575,0.886422699,1.066519915,1.386335134,no
1211,279.0857288,339.4280666,439.4317471,0.959172927,1.071395143,1.436292728,no
1212,279.7163871,340.136172,440.3792458,1.049932427,1.126815995,1.537159804,no
1213,280.4262048,340.9221588,441.4371779,1.21992419,1.337483018,1.807725351,no
1214,281.2292664,341.8475735,442.662023,1.318906737,1.548544305,2.033227796,no
1215,281.9487571,342.7832918,443.8417539,1.204729736,1.599449745,1.997497228,no
1216,282.5664385,343.707297,444.947812,0.982826136,1.538135023,1.805617282,no
1217,283.0643469,344.5870543,445.9436911,0.60980558,1.283580627,1.370397384,no
1218,283.3285954,345.2736395,446.6420572,0.244281008,0.930399789,0.860298565,no
1219,283.4091319,345.7773502,447.0825906,0.134176283,0.694377997,0.58014155,no
1220,283.4910382,346.2168539,447.4744323,0.11985007,0.538290149,0.439351275,no
1221,283.5478633,346.5614997,447.777077,0.17320336,0.491838928,0.461915625,no
1222,283.6397259,346.8735168,448.0767211,0.283265519,0.553422681,0.604181931,no
1223,283.8233053,347.2133515,448.4560005,0.362796204,0.551432644,0.656017119,no
1224,284.0423679,347.5150478,448.8282263,0.345842996,0.454139492,0.569197273,no
1225,284.2789818,347.7824185,449.1849888,0.399743688,0.407963207,0.566756251,no
1226,284.5819586,348.0595807,449.591346,0.484187001,0.379050951,0.598974671,no
1227,284.9345558,348.3166528,450.0135893,0.616667242,0.407357647,0.705482881,no
1228,285.437618,348.6498208,450.5900786,0.922294199,0.604927858,1.052194245,no
1229,286.2367875,349.1985021,451.5210833,1.444955432,0.982022802,1.675378233,no
1230,287.2578399,349.9486033,452.7486803,1.919498997,1.418874812,2.3135834,no
1231,288.3994606,350.8936318,454.2034938,2.138816737,1.80213649,2.7462849,no
1232,289.5789909,352.0017177,455.8084026,1.970017452,1.941243241,2.743373193,no
1233,290.6005174,353.1163492,457.3181032,1.430663888,1.779330619,2.2747185,no
1234,291.2618462,354.0950271,458.4941252,0.827865804,1.456578626,1.633234541,no
1235,291.6280204,354.8897381,459.3406217,0.363809857,1.064522918,1.021139601,no
1236,291.8614395,355.5059695,459.9649255,0.18741913,0.769651303,0.674129864,no
1237,292.1114481,356.0621307,460.553358,0.498523586,0.780608284,0.887228491,no
1238,292.4476758,356.6315322,461.2067862,0.810773527,0.950124669,1.245600203,no
1239,292.9431474,357.2686242,462.0135945,1.017006763,1.153198502,1.535903019,no
1240,293.5535639,358.0250694,462.9855841,1.042178582,1.325567138,1.684011934,no
1241,294.180723,358.8806505,464.0448712,0.932957278,1.383565148,1.659942487,no
1242,294.7290344,359.7098746,465.0338019,0.830995632,1.356683998,1.57541862,no
1243,295.2881824,360.5513676,466.0390894,0.827424361,1.316987593,1.541810209,no
1244,295.8091975,361.3337034,466.9744538,0.821304659,1.179317343,1.431044962,no
1245,296.2954246,361.9891872,467.7896463,0.800027097,0.983167334,1.266136739,no
1246,296.7917358,362.5563769,468.5429217,0.795866718,0.835380172,1.149148772,no
1247,297.2929373,363.0681545,469.2564232,0.717297439,0.664778904,0.968129844,no
1248,297.7003796,363.4543011,469.8133268,0.661281882,0.577797458,0.865924539,no
1249,298.1152706,363.8264577,470.3641334,0.639662648,0.58791279,0.860061725,no
1250,298.5541509,364.2409554,470.96291,0.641365951,0.625362805,0.890169577,no
1251,298.975476,364.6473475,471.5443056,0.694590433,0.682125002,0.967857792,no
1252,299.4445303,365.1056199,472.1960955,0.820793036,0.805981735,1.143678288,no
1253,300.0088991,365.6601179,472.9827451,0.920964666,0.901775938,1.281302492,no
1254,300.6057106,366.2422802,473.8113771,1.000673996,0.969931785,1.384588051,no
1255,301.2614457,366.8895871,474.7277622,1.109187874,1.099824797,1.553820373,no
1256,301.9678049,367.6291228,475.7475591,1.138186988,1.198499799,1.647970518,no
1257,302.640721,368.3823395,476.7567081,1.080372873,1.245007861,1.64662992,no
1258,303.3016977,369.1780419,477.7911154,1.035489464,1.319618798,1.676088403,no
1259,303.9513811,370.0293172,478.8613035,0.953556673,1.334663782,1.63636457,no
1260,304.5111364,370.8373324,479.8409923,0.861585878,1.286141268,1.540508411,no
1261,305.0577899,371.6451809,480.8122455,0.86126854,1.293362974,1.545941308,no
1262,305.6547259,372.5061889,481.8565021,0.900564053,1.314786602,1.5872057,no
1263,306.2174991,373.338158,482.8566565,0.929017434,1.333157226,1.619631595,no
1264,306.7758152,374.1789011,483.8607949,0.965518635,1.405275311,1.698404966,no
1265,307.374534,375.0788627,484.9363752,0.912086806,1.414396784,1.671596216,no
1266,307.9390572,375.9527732,485.9701526,0.835537693,1.366520522,1.586593204,no
1267,308.4962255,376.8241013,486.997286,0.892189708,1.40118704,1.649013382,no
1268,309.1290711,377.758019,488.1208057,1.016143707,1.45771562,1.770821142,no
1269,309.7549611,378.6619982,489.2167758,1.064793781,1.46103465,1.804786207,no
1270,310.3771319,379.5472796,490.2959422,1.060641825,1.460111802,1.801415113,no
1271,310.9871386,380.4318585,491.3668876,0.919050439,1.351189483,1.626864457,no
1272,311.4735009,381.2000529,492.2694974,0.66260736,1.130935995,1.293476792,no
1273,311.8069904,381.8295388,492.9679961,0.469475103,0.944387985,1.025089819,no
1274,312.0911265,382.3889887,493.5810507,0.318721175,0.749159053,0.779815941,no
1275,312.3139556,382.8357436,494.0680493,0.291643426,0.601231291,0.645460633,no
1276,312.5302005,383.214448,494.498176,0.402191335,0.588671026,0.707057701,no
1277,312.8037768,383.5871442,494.9598988,0.50039289,0.574833408,0.760939153,no
1278,313.1062333,383.9019526,495.395024,0.510015648,0.489801888,0.700650632,no
1279,313.4406535,384.1680535,495.8126288,0.553056767,0.417778893,0.669017309,no
1280,313.8309616,384.4047831,496.2428642,0.611626112,0.298665234,0.612449004,no
1281,314.2438299,384.5580739,496.6228363,0.690382209,0.186366983,0.574833074,no
1282,314.7399949,384.6951405,497.0431104,0.872188061,0.213222367,0.713167945,no
1283,315.4004879,384.9220125,497.6371697,1.124424953,0.380530883,0.998817545,no
1284,316.2257971,385.2799305,498.4373228,1.455766008,0.706386479,1.461780672,no
1285,317.188043,385.8609586,499.4969923,1.741787636,1.180684526,2.009674313,no
1286,318.2200148,386.6883458,500.7913797,1.774665146,1.569091975,2.328588335,no
1287,319.1783739,387.6483386,502.1415266,1.526487753,1.737641437,2.300994638,no
1288,319.9620898,388.6732866,503.4309738,1.088583854,1.702229435,1.994775779,no
1289,320.4625499,389.6299765,504.4878319,0.588423415,1.420093538,1.450103184,no
1290,320.7783119,390.4318752,505.3078176,0.281387056,1.113932405,1.024690559,no
1291,321.0438716,391.128741,506.0148136,0.365155206,0.964131882,0.94750694,no
1292,321.3571581,391.7826874,506.7189902,0.629585766,0.946769505,1.116010592,no
1293,321.7834557,392.4094628,507.4739235,0.930496711,1.061103162,1.409466753,no
1294,322.4277617,393.1469977,508.4527827,1.160256278,1.252855789,1.70432942,no
1295,323.1313495,393.9726071,509.53733,1.198247298,1.373040646,1.820129912,no
1296,323.8202768,394.8181451,510.6279925,1.126436779,1.420157019,1.810123714,no
1297,324.5261088,395.7304563,511.7810121,1.054394989,1.480515577,1.812433733,no
1298,325.2001821,396.6903159,512.9506737,0.969963594,1.479529405,1.759035022,no
1299,325.7713971,397.5855009,514.0051212,0.937659363,1.451095184,1.716492571,no
1300,326.3326511,398.45026,515.0297454,0.892090321,1.390803938,1.64102244,no
1301,326.9003698,399.2889512,516.0383108,0.812133829,1.229658501,1.465185352,no
1302,327.3778424,399.9865003,516.8805072,0.737663183,1.02720311,1.261346506,no
1303,327.8277637,400.5872835,517.6303849,0.713561539,0.889172898,1.1395571,no
1304,328.2878378,401.1434236,518.3521507,0.683140221,0.775261643,1.032450594,no
1305,328.7140603,401.6282398,518.9972819,0.65147762,0.715699931,0.966436653,no
1306,329.1358277,402.1237088,519.6478343,0.70531294,0.818733001,1.079812758,no
1307,329.6176933,402.7148919,520.4105201,0.758003303,0.966313488,1.227311777,no
1308,330.1100697,403.3357485,521.2028268,0.807972702,1.072554098,1.341625974,no
1309,330.6482989,404.0026573,522.0598116,0.91528473,1.160224237,1.476855479,no
1310,331.253453,404.7108132,522.9911079,0.98599027,1.11212125,1.483548031,no
1311,331.8606468,405.3530629,523.8727102,0.993329991,0.970219865,1.378574502,no
1312,332.4993493,405.9650451,524.7508691,1.042113625,0.926999029,1.376959599,no
1313,333.1875136,406.6221047,525.6952456,1.07091305,0.983815267,1.438660019,no
1314,333.8373794,407.294422,526.6271526,1.051321492,1.124456688,1.532936336,no
1315,334.4740187,408.0573403,527.6207677,1.042593709,1.35295415,1.703544855,no
1316,335.1385513,408.9430811,528.7270742,0.993348828,1.483835579,1.776223854,no
1317,335.7559636,409.8332595,529.8069461,0.941670211,1.4632119,1.728331701,no
1318,336.3527797,410.715349,530.8675061,0.970449954,1.4120047,1.706529352,no
1319,336.9729511,411.5899623,531.9370934,0.969716643,1.290094949,1.61216543,no
1320,337.5661431,412.3775508,532.9222702,0.930100067,1.182754384,1.504326858,no
1321,338.1523377,413.1434677,533.8862519,0.940685894,1.211953262,1.533537861,no
1322,338.7734664,413.9673488,534.9172204,0.953736883,1.286638749,1.599518366,no
1323,339.3887624,414.811333,535.9600596,0.985794092,1.391715331,1.70128053,no
1324,340.0638673,415.7628469,537.1240052,1.124794604,1.613528637,1.961079433,no
1325,340.7797155,416.8363665,538.4082165,1.178867132,1.773667714,2.118920466,no
1326,341.4485419,417.9308657,539.678973,1.10278274,1.822704106,2.107143535,no
1327,342.0558132,419.0410041,540.9229999,0.953373697,1.818986574,2.00771068,no
1328,342.581641,420.1383086,542.1057123,0.675430273,1.649983962,1.702486651,no
1329,342.9136978,421.0607627,543.0305857,0.427281014,1.386193462,1.339907099,no
1330,343.1733963,421.8556874,543.8109892,0.330180668,1.163768929,1.106606862,no
1331,343.4310267,422.5505116,544.512536,0.353029156,0.930046254,0.931885725,no
1332,343.6618529,423.0648486,545.0572092,0.426080498,0.723656809,0.820211342,no
1333,343.9483361,423.4684381,545.551085,0.56991731,0.619656087,0.834153769,no
1334,344.350252,423.8371443,546.0907081,0.654967561,0.474161006,0.776709424,no
1335,344.7673851,424.0939296,546.5531087,0.703722829,0.346279659,0.709291754,no
1336,345.2329501,424.3018745,547.008239,0.807157628,0.331237287,0.763156816,no
1337,345.7873882,424.5393945,547.54251,0.887368824,0.332359383,0.816563942,no
1338,346.364143,424.7557787,548.0746351,0.95578145,0.356338576,0.878757927,no
1339,347.0224115,425.0332876,548.7058297,1.122216334,0.516260536,1.10834854,no
1340,347.8422649,425.4829824,549.5728,1.355849357,0.78436395,1.461972245,no
1341,348.7238512,426.0528863,550.5720691,1.523667427,1.058770919,1.780861147,no
1342,349.6315008,426.761893,551.6955932,1.586250142,1.340148359,2.03771742,no
1343,350.5325255,427.6207653,552.930928,1.418038262,1.473633828,2.03257355,no
1344,351.2969442,428.4945861,554.0913028,1.068693834,1.410249927,1.762889182,no
1345,351.8484063,429.2888186,555.0551681,0.7415288,1.250888274,1.433043322,no
1346,352.2645688,429.9786506,555.8525142,0.477018215,0.970221044,1.051152315,no
1347,352.5924927,430.4902483,556.4560575,0.406347879,0.660656591,0.755912791,no
1348,352.9573477,430.8827358,556.9909033,0.625157573,0.498230042,0.763351775,no
1349,353.4551587,431.2410728,557.5836785,0.948907181,0.491433127,0.979236715,no
1350,354.0763095,431.5865511,558.2447647,1.174776497,0.582760924,1.195048613,no
1351,354.800338,432.0148784,559.0351876,1.291360548,0.790858762,1.426712192,no
1352,355.5789307,432.5894229,559.9732926,1.23672441,0.994355954,1.545525517,no
1353,356.3125575,433.2564144,560.9543506,1.097513828,1.164608356,1.590781364,no
1354,356.9603801,434.0331014,561.9657163,0.975101201,1.355101746,1.661880858,no
1355,357.5645043,434.9442169,563.053207,0.873268635,1.498936771,1.710350745,no
1356,358.1186126,435.9176217,564.157096,0.833455006,1.609379696,1.772136716,no
1357,358.6681266,436.9782386,565.325539,0.87020173,1.762746113,1.914650009,no
1358,359.2076856,438.1152298,566.5468284,0.880700476,1.846675579,1.98617207,no
1359,359.7312998,439.2504051,567.7567645,0.834065922,1.838044838,1.950020984,no
1360,360.2602628,440.3955315,568.9779473,0.81380513,1.827516263,1.929489678,no
1361,360.8003799,441.5477011,570.211782,0.811934934,1.758688137,1.874811523,no
1362,361.3200384,442.6099026,571.3631243,0.852264529,1.658616183,1.82280919,no
1363,361.877983,443.595321,572.4792956,0.927714928,1.548558603,1.784129813,no
1364,362.4676013,444.4804629,573.5378456,0.942448678,1.303804098,1.602362962,no
1365,363.0292455,445.1615898,574.4206585,0.903370482,0.969850468,1.316554486,no
1366,363.6035529,445.6850012,575.1893014,0.901566156,0.696198833,1.100851537,no
1367,364.2118518,446.1231099,575.9133856,0.921636589,0.511927453,0.977032523,no
1368,364.7967977,446.4854567,576.5640483,0.959109873,0.533131978,1.017468977,no
1369,365.4099225,446.9174841,577.2865265,1.032222367,0.789440633,1.258163343,no
1370,366.0623471,447.5085645,578.1570584,1.029127705,1.062779107,1.467980937,no
1371,366.6639566,448.1728102,579.0520982,0.945949852,1.211261266,1.533766553,no
1372,367.234783,448.9087998,579.9831976,0.891752985,1.28155736,1.556010898,no
1373,367.8174205,449.7137069,580.9751168,0.845965891,1.229981617,1.487233231,no
1374,368.3645452,450.4736263,581.909728,0.852396103,1.151423887,1.430243324,no
1375,368.9394153,451.2337678,582.8620815,0.969521035,1.215647979,1.554618033,no
1376,369.6020044,452.079006,583.9358438,1.085367364,1.348602814,1.730990133,no
1377,370.2870751,452.9663343,585.0564259,1.142846454,1.483085599,1.87116811,no
1378,371.0032044,453.9264452,586.2530231,1.198852657,1.646477833,2.033083438,no
1379,371.7655188,454.9788362,587.5503063,1.189439213,1.704059051,2.072059176,no
1380,372.4951119,456.0097305,588.8102436,1.135545243,1.640093932,1.988500871,no
1381,373.2026062,457.0171262,590.0380099,1.128333423,1.590105041,1.945218633,no
1382,373.8945977,458.0097184,591.2445221,1.059847119,1.494133194,1.827573114,no
1383,374.491168,458.9012144,592.3124014,0.914231438,1.363885296,1.633805938,no
1384,375.0045371,459.7280918,593.2776451,0.772658639,1.293474863,1.488746021,no
1385,375.4572587,460.5337597,594.1881575,0.596128243,1.189448567,1.297387429,no
1386,375.792439,461.2377079,594.9455976,0.453614727,1.066124032,1.112578258,no
1387,376.0942387,461.9004453,595.6500414,0.456198341,1.037283415,1.091552087,no
1388,376.4401135,462.5847651,596.399088,0.533987848,1.025154099,1.129479634,no
1389,376.8005406,463.232424,597.1289218,0.631364457,1.026643493,1.193115883,no
1390,377.2174526,463.887189,597.8999407,0.767351896,1.09900418,1.336433721,no
1391,377.7248838,464.5846843,598.7612371,0.832130408,1.095304604,1.374499553,no
1392,378.2378331,465.2119958,599.5715655,0.833645597,0.989418489,1.292488986,no
1393,378.7790931,465.7650037,600.3421233,0.885308974,0.864751257,1.224931554,no
1394,379.3812413,466.263597,601.1089384,0.944967962,0.671488872,1.11093849,no
1395,379.9965234,466.6368458,601.7869152,1.010334716,0.48951472,1.012831724,no
1396,380.6711745,466.948445,602.4547158,1.146555034,0.457748408,1.07709068,no
1397,381.4439112,467.2904037,603.2081918,1.25898521,0.511829695,1.190475632,no
1398,382.2458522,467.6585261,604.0005882,1.326610166,0.632222512,1.325549868,no
1399,383.0870928,468.1311672,604.8989548,1.399665121,0.874777517,1.558987729,no
1400,383.9587039,468.760723,605.9381342,1.373188809,1.101632635,1.717070104,no
1401,384.7467568,469.4572048,606.9762519,1.231023796,1.22529143,1.723752256,no
1402,385.4411939,470.2024655,607.9928291,1.057697196,1.276655072,1.654955088,no
1403,386.0681851,470.969196,608.9832799,0.852314978,1.179435368,1.4517185,no
1404,386.54355,471.583871,609.7600103,0.652349392,0.920331707,1.124331279,no
1405,386.9906902,472.0453569,610.4003978,0.668400709,0.660353885,0.917839513,no
1406,387.5359918,472.4404454,611.0517701,0.875743705,0.446380525,0.885045909,no
1407,388.1245435,472.7421669,611.658473,1.060189202,0.377692469,0.963926158,no
1408,388.7689524,473.0428547,612.2998693,1.226576427,0.566595986,1.209931472,no
1409,389.546834,473.518276,613.1610359,1.248507179,0.870301033,1.453717673,no
1410,390.2727153,474.1506784,614.1104957,1.100869879,1.150859411,1.575682206,no
1411,390.8953622,474.9301204,615.1080046,0.976504693,1.449866297,1.7286807,no
1412,391.5068143,475.9178069,616.2592728,0.870457304,1.697628445,1.859095173,no
1413,392.0538302,477.0230112,617.4604589,0.771482725,1.833864258,1.906364389,no
1414,392.5578846,478.2292271,618.7125366,0.837872107,2.010888323,2.085678007,no
1415,393.1094382,479.5559365,620.0881353,0.90020027,2.168299863,2.247375676,no
1416,393.6530956,480.9242473,621.4912148,0.86364641,2.22187862,2.265854525,no
1417,394.1894612,482.3205972,622.9116769,0.879967762,2.281912493,2.323185114,no
1418,394.7710214,483.743982,624.3819548,0.882184821,2.229634175,2.284077812,no
1419,395.3285355,485.0399091,625.738486,0.878057737,2.012132014,2.111633574,no
1420,395.8888606,486.1349707,626.9412338,0.942107843,1.684751334,1.894000378,no
1421,396.500535,486.9999606,627.9981546,0.964136321,1.173856299,1.499864062,no
1422,397.0879079,487.5378128,628.786189,0.931308761,0.625815155,1.03759655,no
1423,397.6753552,487.8343406,629.3872655,0.94990102,0.282981337,0.780996005,no
1424,398.3023406,488.0622104,629.9601543,0.963798314,0.249146184,0.768559551,no
1425,398.9117414,488.3369188,630.5582512,0.971039363,0.562426774,1.014179627,no
1426,399.5349855,488.8333694,631.3369331,1.037813205,1.094633595,1.485279858,no
1427,400.2065327,489.6274358,632.3767363,1.060527182,1.567914745,1.878986902,no
1428,400.8460692,490.5771822,633.516875,1.01948463,1.766692473,2.012595198,no
1429,401.472148,491.5930967,634.6997239,1.00352077,1.723755529,1.968998177,no
1430,402.1036957,492.5629294,635.8503389,0.947426359,1.417410728,1.6931354,no
1431,402.686652,493.3159942,636.8023463,0.891785144,1.014954825,1.342555791,no
1432,403.2720308,493.8853898,637.6136566,0.94137818,0.751566689,1.169918676,no
1433,403.9049711,494.3713038,638.3904232,0.994983159,0.610947818,1.101035003,no
1434,404.5090807,494.7750536,639.0853404,1.000221511,0.612690779,1.105862054,no
1435,405.1253086,495.2182731,639.8185119,1.016153437,0.784819764,1.247143838,no
1436,405.7733561,495.7968976,640.6766763,0.97807824,0.982220708,1.375584986,no
1437,406.3653843,496.4514389,641.5581523,0.911994881,1.143496599,1.460062222,no
1438,406.9325805,497.2203611,642.5124394,0.916227911,1.35281221,1.625393284,no
1439,407.5271111,498.1219115,643.5866948,0.900437956,1.485736308,1.719633279,no
1440,408.0892124,499.0435212,644.6559576,0.88127914,1.518799176,1.733609559,no
1441,408.6602038,499.996392,645.7550692,0.940329487,1.563243307,1.805266904,no
1442,409.2876815,500.994464,646.9249533,0.988954638,1.538936609,1.81697958,no
1443,409.8896386,501.9061919,648.0118513,0.980291293,1.430725547,1.727814605,no
1444,410.484609,502.7324587,649.0281542,0.97814566,1.309162324,1.632031516,no
1445,411.0883948,503.4755867,649.9856458,0.907781025,1.061221256,1.394235782,no
1446,411.6186081,504.0089893,650.7341772,0.790360803,0.726120646,1.055883364,no
1447,412.0927333,504.3435284,651.2932545,0.737675642,0.458081024,0.802591606,no
1448,412.5797343,504.5489311,651.7605713,0.706900719,0.182101007,0.553329332,no
1449,413.0461034,504.5988085,652.0945705,0.727007589,0.071075573,0.416949986,no
1450,413.5494945,504.6083401,652.420966,0.860746755,0.081354101,0.550409356,no
1451,414.128924,504.6978215,652.857563,0.969921526,0.225274862,0.751941834,no
1452,414.7248135,504.8395644,653.3451728,0.997125007,0.35813931,0.89431462,no
1453,415.3625812,505.0953464,653.9476696,1.050042381,0.558765787,1.095470254,no
1454,416.0662133,505.4968598,654.7047394,1.089710942,0.702653983,1.234049197,no
1455,416.7502386,505.9015602,655.4519704,1.110575517,0.706741784,1.250363345,no
1456,417.4470472,506.2720445,656.1810885,1.163533587,0.647559549,1.23384509,no
1457,418.1925067,506.6043868,656.911941,1.160633929,0.445746549,1.069891345,no
1458,418.8981081,506.7836009,657.4995862,1.101971449,0.203131951,0.822869439,no
1459,419.5753543,506.8540559,657.9856051,1.085028511,0.11283159,0.713659204,no
1460,420.2637795,506.919416,658.4750919,1.041842529,0.107886065,0.679848216,no
1461,420.8697,506.9468136,658.8829562,0.932802976,0.12600072,0.647152475,no
1462,421.3968167,506.9776366,659.2433812,0.831476676,0.158099193,0.650498772,no
1463,421.8873952,507.0524061,659.6144895,0.68457298,0.134151545,0.537629339,no
1464,422.3271621,507.0992294,659.9318301,0.599006348,0.057212238,0.402360694,no
1465,422.7408919,507.136891,660.2256281,0.670352781,0.071511738,0.462909302,no
1466,423.2301092,507.2629482,660.635776,0.815954692,0.247843353,0.686621791,no
1467,423.7931958,507.5067422,661.1837301,0.981556524,0.542596521,1.029262073,no
1468,424.4648194,507.9953664,661.9892316,1.166794218,1.034463036,1.532007085,no
1469,425.185548,508.7553242,663.034506,1.229529041,1.481276534,1.916608436,no
1470,425.8973559,509.6983187,664.214571,1.150249532,1.746024279,2.072063113,no
1471,426.5964688,510.7970382,665.506044,1.060401262,1.891660631,2.129882335,no
1472,427.2715553,511.9815164,666.8479696,0.964142116,1.850923237,2.038641006,no
1473,427.8500542,513.0773843,668.0600254,0.910541052,1.710809708,1.896824129,no
1474,428.4092527,514.1043232,669.2068668,0.894104021,1.588952975,1.792909031,no
1475,428.9782226,515.0728616,670.3151646,0.848086067,1.410971502,1.626478461,no
1476,429.4923939,515.8669892,671.2544134,0.794214211,1.18350729,1.416240243,no
1477,429.9986482,516.4922502,672.0588498,0.814956783,0.951008595,1.244602077,no
1478,430.5461464,516.9415775,672.7545522,0.842960886,0.579058959,0.953868445,no
1479,431.0856083,517.1178031,673.2354549,0.873763305,0.276510069,0.630706344,no
1480,431.6605914,517.0674599,673.5653854,0.970532319,0.361190518,0.438431384,no
1481,432.3057328,516.8678296,673.8261112,1.03611838,0.533422941,0.269528948,no
1482,432.9464511,516.5190419,673.970119,1.046297662,0.637742468,0.193795261,no
1483,433.599525,516.1585889,674.1137578,1.073075319,0.567733809,0.268129509,no
1484,434.2784063,515.8305476,674.2995643,1.042574161,0.516259974,0.29232077,no
1485,434.9071485,515.4407181,674.4066634,0.9754258,0.580667784,0.237011119,no
1486,435.5160388,515.0228925,674.480454,0.966211765,0.677423209,0.19660738,no
1487,436.1452978,514.5988002,674.5634847,0.952767965,0.812437304,0.082128889,no
1488,436.7411087,514.0858791,674.5579405,0.942358783,0.883007016,0.088459736,no
1489,437.3515118,513.5946537,674.5791705,1.003410482,0.752201704,0.132807481,no
1490,438.007725,513.2562377,674.7471552,1.035070638,0.545477285,0.360998371,no
1491,438.640481,513.0631065,675.0110053,1.019559712,0.301322087,0.580676031,no
1492,439.2817804,513.110972,675.4640292,1.042522491,0.402265286,0.932988645,no
1493,439.95307,513.4586127,676.1645814,1.02653218,0.8004543,1.2575951,no
1494,440.5745385,514.0074913,676.9857024,0.980099493,1.106626806,1.471360143,no
1495,441.1908733,514.740782,677.9435666,0.993855225,1.369844149,1.684908082,no
1496,441.8409397,515.6164891,679.0315251,0.989845954,1.45936127,1.751912177,no
1497,442.4431217,516.4451834,680.0526186,0.956853927,1.341854607,1.640238228,no
1498,443.0374233,517.1477845,680.9728389,0.973339158,1.100936961,1.461895776,no
1499,443.6794547,517.6365707,681.7618628,0.976750963,0.65626439,1.088595805,no
1500,444.2967833,517.7126675,682.2218831,0.973877115,0.50535795,0.615454675,no
1501,444.9214556,517.3709983,682.3704521,1.042602703,1.017226675,0.379220969,no
1502,445.5996165,516.669824,682.282507,1.074388635,1.577683566,0.525082296,no
1503,446.265894,515.613361,681.9192993,1.059071549,1.995204085,0.819586258,no
1504,446.9250105,514.3884299,681.4258297,1.074519069,2.062021208,0.855669994,no
1505,447.6020664,513.2263645,680.9935284,1.040026051,1.892416285,0.754714306,no
1506,448.23291,512.1613814,680.6059866,0.976812585,1.570321098,0.558165009,no
1507,448.8637886,511.3145314,680.3844386,0.996375991,1.110036465,0.241031938,no
