time,X_value,Y_value,Z_value
7.3547,-47.88000,7.98000,24.18000
7.3945,-46.56000,11.64000,24.72000
7.4350,-45.96000,11.34000,26.16000
7.4743,-49.20000,9.84000,21.36000
7.5160,-49.38000,7.02000,23.52000
7.5550,-50.52000,4.98000,20.58000
7.5955,-49.98000,8.16000,23.16000
7.6349,-47.88000,10.68000,25.56000
7.6745,-45.78000,10.92000,29.34000
7.7178,-43.32000,5.70000,35.58000
7.7543,-41.76000,3.30000,36.60000
7.7948,-39.84000,1.74000,38.40000
7.8364,-39.42000,1.68000,39.54000
7.8745,-39.42000,3.60000,37.98000
7.9145,-39.78000,2.10000,37.38000
7.9557,-40.80000,0.60000,37.80000
7.9948,-43.44000,-0.78000,34.44000
8.0353,-42.54000,-3.90000,34.14000
8.0761,-43.44000,-5.52000,33.36000
8.1151,-44.04000,-6.36000,32.82000
8.1671,-29.40000,-17.16000,-53.58000
8.2040,-28.26000,-17.52000,-52.92000
8.2441,-29.22000,-16.98000,-53.52000
8.2837,-29.88000,-16.32000,-52.62000
8.3237,-29.88000,-18.12000,-52.44000
8.3653,-30.36000,-17.88000,-51.12000
8.4038,-31.80000,-19.08000,-50.40000
8.4435,-31.92000,-18.36000,-49.50000
8.4843,-32.04000,-18.96000,-50.16000
8.5249,-33.18000,-20.46000,-48.90000
8.5649,-32.94000,-20.52000,-48.18000
8.6043,-33.06000,-22.62000,-46.14000
8.6453,-33.36000,-23.34000,-45.00000
8.6841,-33.00000,-23.10000,-45.60000
8.7241,-32.22000,-23.82000,-45.36000
8.7636,-31.02000,-24.06000,-46.32000
8.8044,-30.00000,-24.96000,-45.36000
8.8442,-29.58000,-25.56000,-47.16000
8.8847,-28.50000,-24.96000,-48.00000
8.9255,-27.06000,-25.08000,-47.82000
8.9646,-25.50000,-26.28000,-48.24000
9.0045,-21.90000,-29.34000,-48.54000
9.0448,-20.94000,-33.78000,-46.14000
9.0913,-17.88000,-39.24000,-44.28000
9.1239,-14.34000,-41.34000,-44.64000
9.1645,-11.64000,-43.62000,-45.54000
9.2044,-9.42000,-46.14000,-46.50000
9.2435,-3.48000,-45.60000,-53.10000
9.2844,4.32000,-41.22000,-59.52000
9.3255,7.02000,-33.90000,-67.02000
9.3647,9.78000,-17.22000,-76.43999
9.4050,11.58000,-2.52000,-78.48000
9.4459,16.80000,9.06000,-78.00000
9.4841,26.64000,19.08000,-72.90000
9.5236,28.68000,22.92000,-70.50000
9.5653,25.32000,29.70000,-69.06000
9.6041,23.58000,36.96000,-66.48000
9.6447,33.48000,39.96000,-64.02000
9.6879,48.00000,42.36000,-58.38000
9.7276,67.32000,45.18000,-44.52000
9.7639,76.92000,39.60000,-35.22000
9.8057,79.32000,39.00000,-36.18000
9.8457,80.10000,38.64000,-36.90000
9.8871,77.58000,42.18000,-40.74000
9.9243,70.74000,45.42000,-46.92000
9.9648,63.12000,48.18000,-54.06000
10.0039,57.24000,50.70000,-58.80000
10.0458,47.52000,54.96000,-61.68000
10.0850,34.62000,62.28000,-63.42000
10.1246,25.26000,67.43999,-63.36000
10.1653,25.56000,70.98000,-58.56000
10.2048,17.52000,74.88000,-54.96000
10.2449,8.94000,77.58000,-50.34000
10.2839,2.70000,80.70000,-46.44000
10.3244,-0.36000,81.54000,-42.78000
10.3697,-1.38000,80.40000,-39.78000
10.4053,-1.26000,77.75999,-40.62000
10.4439,-0.72000,77.10000,-39.24000
10.4844,-1.56000,77.16000,-38.94000
10.5243,0.84000,76.50000,-37.92000
10.5649,3.06000,78.00000,-37.08000
10.6044,4.98000,79.86000,-37.32000
10.6443,5.40000,82.08000,-36.96000
10.6835,5.88000,85.20000,-37.50000
10.7248,7.26000,84.66000,-38.82000
10.7643,7.26000,83.88000,-39.18000
10.8062,5.82000,84.54000,-40.80000
10.8450,5.40000,83.88000,-40.08000
10.8844,4.56000,83.22000,-39.24000
10.9250,3.66000,82.25999,-40.02000
10.9639,3.84000,83.28000,-40.14000
11.0056,4.86000,82.43999,-40.26000
11.0438,6.06000,83.28000,-42.30000
11.0855,4.56000,83.75999,-42.30000
11.1183,-17.04000,13.44000,-50.64000
11.1625,-17.16000,12.72000,-50.40000
11.2015,-16.38000,11.94000,-50.16000
11.2416,-17.22000,10.20000,-51.54000
11.2818,-17.58000,9.96000,-51.90000
11.3213,-18.42000,8.10000,-52.44000
11.3615,-18.54000,7.02000,-51.78000
11.4042,-18.48000,5.58000,-51.42000
11.4416,-18.78000,4.74000,-51.30000
11.4820,-19.26000,4.08000,-52.32000
11.5222,-19.08000,1.92000,-53.52000
11.5615,-18.48000,-0.90000,-53.64000
11.6023,-12.72000,9.18000,-34.92000
