time,X_value,Y_value,Z_value
6.1808,-4.60898,-5.67683,0.7925
6.2392,-5.52838,-7.27141,2.64089
6.2392,-6.1485,-7.24747,3.42621
6.2392,-6.24666,-7.47253,3.79732
6.2998,-5.92822,-7.73111,3.5148
6.2998,-6.024,-7.48211,3.12692
6.2998,-6.39271,-7.08945,2.8875
6.3607,-6.5675,-6.41905,2.98327
6.3618,-6.80213,-6.37595,2.95454
6.3618,-6.78059,-6.7734,2.70792
6.4203,-7.41267,-7.56112,2.83722
6.4203,-9.11261,-9.23472,3.30889
6.4204,-8.00646,-9.74709,3.21791
6.4802,-5.85161,-8.97135,2.75102
6.4803,-4.1397,-7.6928,0.57223
6.4803,-4.83165,-7.18761,-0.40703
6.5398,-5.69119,-7.08226,0.07662
6.5398,-6.16526,-7.16846,0.42618
6.5399,-6.29694,-7.36479,1.38629
6.6014,-5.82048,-7.71196,1.57783
6.6014,-5.4374,-8.17405,1.07264
6.6014,-5.02798,-8.37996,1.12291
6.6592,-5.28177,-8.58826,1.40544
6.6603,-5.80133,-8.6146,0.88109
6.6603,-5.88273,-7.98491,0.42379
6.7206,-5.66725,-7.55873,0.70392
6.7206,-5.41585,-8.02561,0.8356
6.7206,-5.32008,-8.51644,0.71828
6.7816,-5.17403,-8.66488,0.03352
6.7816,-5.23388,-8.43742,-0.81405
6.7816,-5.56669,-8.15969,-0.77096
6.8404,-5.71992,-7.89392,-0.40942
6.8404,-5.84921,-7.81252,-0.39266
6.8404,-6.10061,-7.8197,-0.38069
6.9005,-6.25624,-7.89392,-0.35435
6.9005,-6.19399,-7.97533,-0.29928
6.9005,-5.72471,-8.22912,-0.34717
6.959,-5.37275,-8.56911,-0.72547
6.9611,-5.21952,-8.55953,-0.84757
6.9611,-5.24825,-8.35841,-0.62251
7.0208,-5.18121,-8.50686,-0.40224
7.0208,-5.23149,-8.5332,-0.07422
7.0208,-5.55951,-8.25785,0.06225
7.08,-6.00484,-8.2818,0.54111
7.08,-5.85879,-8.34884,0.71349
7.08,-5.55711,-8.27461,0.22746
7.1402,-5.62655,-8.24349,-0.10535
7.1402,-5.73668,-8.07349,-0.09098
7.1402,-5.81809,-8.05195,0.51956
7.1999,-5.65767,-8.1956,1.36474
7.2005,-5.27938,-8.40151,1.32882
7.2005,-5.0591,-8.46137,0.60575
7.2608,-5.10938,-8.55474,-0.09338
7.2619,-4.76461,-8.6984,-0.5435
7.2619,-4.63292,-8.75347,-0.97447
7.3201,-4.74066,-8.39193,-0.93377
7.3201,-4.96573,-8.1956,-0.8356
7.3201,-5.49247,-7.9897,-0.82363
7.3796,-5.61697,-8.43742,-0.72307
7.3796,-5.09981,-8.4039,-0.8356
7.3796,-4.95375,-8.49489,-0.99841
7.4398,-5.28895,-8.87558,-1.11094
7.4399,-5.57627,-9.00726,-1.06785
7.4399,-5.54993,-8.77741,-0.80687
7.5,-5.4781,-8.86361,-0.66321
7.5,-5.13572,-8.92346,-1.30727
7.5,-4.82686,-8.41827,-1.77176
7.5603,-5.05671,-7.80294,-1.64487
7.5612,-5.73908,-7.99927,-1.52515
7.5612,-5.99287,-8.14772,-1.20432
7.6346,-5.97132,-8.39433,-0.93616
7.6346,-5.80372,-8.6984,-0.65603
7.6346,-5.66007,-8.95459,-0.33999
7.6808,-5.33205,-8.9498,1.18517
7.6809,-4.99446,-8.62418,-0.02873
7.6809,-4.77897,-8.38236,-1.05827
7.7385,-4.77897,-8.2387,-0.98405
7.7385,-4.88432,-8.24828,-0.77096
7.7385,-4.97291,-7.76703,-1.24263
7.7991,-5.21712,-7.23789,-1.42459
7.7991,-5.95456,-7.58985,-0.99362
7.8013,-6.15568,-7.90829,-0.59378
7.8596,-5.75344,-7.87716,-0.25858
7.8607,-5.03995,-8.09983,-0.22746
7.8608,-4.32645,-8.62178,-0.84757
7.9186,-4.03914,-9.16768,-0.94574
7.9186,-4.21632,-9.33528,-0.19154
7.9186,-4.48927,-9.39992,0.5028
7.9799,-4.66644,-9.41908,0.81884
7.9799,-4.5563,-9.58189,1.22347
7.98,-4.1804,-10.14215,1.3791
8.039,-3.14368,-10.49171,1.31446
8.0396,-2.42301,-10.72875,1.39107
8.0396,-2.07344,-10.81733,1.72388
8.0985,-2.66722,-10.92029,1.5467
8.0985,-4.07266,-11.04,0.95292
8.0985,-5.15727,-9.57949,0.9194
8.1606,-6.76143,-8.5739,1.54431
8.1618,-8.96177,-8.41588,1.02714
8.1618,-9.56034,-8.29137,-0.11732
8.2213,-10.71438,-9.02642,-1.07742
8.2213,-10.98733,-9.46936,-1.55867
8.2213,-8.31771,-8.24828,1.06545
8.2805,-8.08068,-8.1956,2.08541
8.2805,-6.91945,-8.62178,2.12372
8.2805,-3.52437,-10.39355,1.83401
8.3405,-4.37195,-10.05595,1.2953
8.3408,-5.79654,-8.56911,2.25301
8.3408,-6.45736,-6.24427,1.76458
8.3999,-6.04794,-4.67841,1.30967
8.3999,-5.08783,-3.92661,1.88908
8.3999,-5.6026,-3.87154,1.46769
8.4613,-5.59542,-3.53634,1.60895
8.4623,-5.25783,-3.69915,1.15643
8.4623,-5.38951,-3.93619,1.27136
8.5189,-4.78616,-3.60817,1.73345
8.5189,-4.89629,-4.45814,2.20992
8.5189,-4.86996,-5.32247,3.15087
8.5794,-4.81967,-5.94259,3.36635
8.5794,-4.87953,-6.17005,4.63532
8.5794,-4.90587,-7.22832,5.13572
8.6402,-4.99685,-9.4095,4.1804
8.6402,-4.22589,-11.05197,4.16604
8.6402,-4.20195,-11.82053,5.36557
8.6989,-5.73429,-10.57551,7.45577
8.6989,-6.16047,-7.99688,10.08708
8.6989,-8.57629,-6.04554,8.75107
8.7593,-12.55079,-6.71834,5.13333
8.7604,-12.62741,-8.0304,1.01996
8.7605,-7.41507,-6.54595,-2.66243
8.8183,-5.6864,-3.88591,-2.15724
8.8183,-6.16047,-2.22907,-2.27217
8.8186,-9.26105,-3.25382,-2.02316
8.8803,-9.37119,-6.46454,-1.7574
8.8804,-7.24508,-8.19321,-1.95133
8.8804,-5.3967,-10.02962,-3.28973
8.9411,-3.10537,-12.38558,-4.90587
8.9411,-4.8101,-11.83729,-2.13569
8.9411,-5.08065,-10.18285,2.21949
9.0005,-5.24107,-9.18444,3.91225
9.0006,-5.10459,-8.79896,0.72547
9.0006,-4.77418,-8.38236,-1.07503
9.0592,-4.37673,-8.58587,-1.42938
9.0602,-4.30969,-8.90431,-0.7925
9.0602,-4.19477,-9.21078,-0.01676
9.1183,-4.48208,-9.32331,-0.00479
9.1184,-5.10459,-9.18444,-0.69673
9.1197,-5.09023,-8.33447,-0.71589
9.1785,-4.95375,-7.98012,-0.51477
9.1785,-5.23867,-8.17645,-0.36393
9.1785,-5.48289,-8.45897,-0.69913
9.239,-5.29614,-8.62418,-0.43815
9.239,-4.18759,-8.49249,0.13647
9.239,-3.70634,-8.90431,0.35914
9.3,-3.5124,-10.77424,0.19633
9.3001,-3.44776,-11.15014,-0.71828
9.3001,-3.74704,-10.19482,-0.81645
9.3604,-4.07266,-9.80934,-1.40305
9.3614,-4.8532,-9.59146,0.2107
9.3614,-8.25307,-9.51485,0.79729
9.4191,-10.52284,-8.9067,2.3416
9.4191,-10.47256,-7.11339,2.20273
9.4191,-8.31771,-6.56989,0.58181
9.4794,-7.99688,-7.08945,-2.23625
9.4794,-8.08068,-6.50046,-2.24822
9.4794,-9.1174,-5.58824,0.20351
9.5386,-8.89952,-5.21712,1.5036
9.5401,-7.25226,-6.32328,1.01038
9.5401,-5.38712,-6.83805,0.49083
9.5995,-5.38472,-6.51243,1.33601
9.5996,-6.11977,-5.87555,1.91542
9.5996,-6.13413,-5.43261,1.35037
9.6601,-5.17882,-6.14371,0.39266
9.6609,-5.00164,-6.49806,0.69195
9.6609,-5.1453,-6.35201,1.38389
9.7177,-5.52599,-6.3161,2.12372
9.7177,-5.74626,-6.5651,3.47888
9.7177,-5.81569,-6.73749,3.52916
9.7778,-5.87555,-6.58665,3.08143
9.7778,-6.69679,-6.59144,2.95214
9.7785,-6.87396,-6.51961,3.15326
9.8426,-7.17325,-6.6896,3.8907
9.8426,-6.21314,-6.35919,4.04632
9.8426,-5.84442,-6.92664,3.66563
9.8998,-5.39909,-7.4845,3.27776
9.8998,-5.03995,-7.55873,3.27297
9.8998,-4.86038,-7.80294,3.55071
9.9608,-4.64729,-7.75266,3.25143
9.9618,-4.52997,-7.92266,3.56747
9.9618,-4.49405,-8.54277,3.77577
10.0187,-4.84841,-8.40151,3.73267
10.0188,-5.93541,-8.80375,3.4717
10.0188,-7.19958,-9.19162,2.54272
10.0791,-7.46774,-8.9067,0.99602
10.0791,-6.96016,-7.5276,-0.40463
10.0791,-7.07508,-6.58904,-1.12052
10.1408,-7.13973,-6.03597,-0.97926
10.1408,-7.45338,-5.91865,-0.29928
10.1408,-7.98251,-5.8564,1.40544
10.1973,-8.91149,-6.65608,3.25382
10.1975,-7.58506,-7.80773,1.14207
10.1975,-7.04156,-8.43024,1.01517
10.2605,-5.93301,-8.26264,0.80687
10.2615,-4.95615,-8.55714,0.75659
10.2615,-4.48927,-9.00966,0.45012
10.3173,-4.74066,-8.92825,0.43097
10.3173,-5.06389,-8.55474,0.00239
10.3173,-5.0615,-8.55714,-0.60096
10.3796,-5.54753,-7.60661,-0.96489
10.3796,-6.41905,-7.32888,-0.3783
10.3796,-6.71355,-7.59464,0.45491
10.4414,-6.19399,-7.99209,0.68476
10.4414,-5.82766,-8.25546,0.5028
10.4414,-5.80612,-8.27701,0.03352
10.5003,-5.83724,-8.14053,0.17957
10.5003,-5.81809,-8.14053,0.39027
10.5004,-5.73908,-8.21955,-0.18675
10.5595,-5.51401,-8.31292,-0.51956
10.5605,-5.41824,-8.2387,-0.48364
10.5605,-5.63133,-8.21476,-0.40463
10.6185,-5.96414,-8.09265,-0.31604
10.6185,-5.92583,-8.03758,-0.0431
10.6185,-5.59303,-8.12377,0.11732
10.6799,-5.25064,-8.37278,0.10535
10.6799,-5.10938,-8.50446,0.06943
10.6799,-5.2698,-8.46137,0.09817
10.7406,-5.29135,-8.42306,0.2514
10.7406,-5.15248,-8.49489,0.28252
10.7406,-4.93699,-8.55953,0.28971
10.7997,-4.90347,-8.68403,0.29689
10.7997,-4.97051,-8.64333,0.30647
10.7997,-5.01361,-8.51404,0.28252
10.8579,-5.15487,-8.36081,0.30407
10.859,-5.24586,-8.24109,0.16042
10.859,-5.38472,-8.34644,0.39984
10.9182,-5.49725,-8.46137,0.5866
10.9182,-5.59781,-8.5332,1.03672
10.9182,-5.3943,-8.63854,1.30009
10.9812,-4.90826,-8.87318,1.27136
10.9813,-4.7239,-8.86839,1.18038
10.9813,-4.88671,-8.78938,1.06306
11.0482,-5.27459,-8.53798,1.06785
11.0482,-5.58824,-8.4063,0.99602
11.0482,-5.50923,-8.22912,1.12291
11.098,-5.30811,-8.47094,1.11094
11.098,-5.15248,-8.6577,1.19474
11.098,-5.00643,-8.72953,0.46928
11.1605,-5.24586,-8.21955,-0.79729
11.1614,-5.6026,-8.27222,-0.30168
11.1614,-5.17642,-8.46616,0.19633
11.2185,-4.42223,-8.36799,-0.05746
11.2186,-4.34561,-8.46376,-0.38069
11.2186,-4.84122,-8.71037,-0.44534
11.2799,-5.27698,-8.84685,0.28252
11.2799,-5.186,-8.85642,0.01437
11.2799,-4.99446,-8.77502,-0.32802
11.3415,-4.94418,-8.44461,-0.40942
11.3415,-5.3536,-8.16448,-0.30407
11.3415,-6.00484,-7.98012,-0.11014
11.3979,-6.17244,-7.89153,-0.01676
11.3979,-5.71992,-8.1549,0.3328
11.3979,-5.19558,-8.59066,0.18915
11.458,-4.73109,-8.80375,0.27534
11.4586,-4.63292,-8.85882,0.48843
11.4586,-4.69996,-8.87079,0.47167
11.5204,-4.84601,-8.7391,0.63209
11.5204,-5.03277,-8.54996,0.6273
11.5204,-5.00882,-8.58348,0.72068
11.5782,-4.88671,-8.63615,0.30647
11.5782,-4.97051,-8.55235,0.01197
11.5783,-5.07586,-8.40869,-0.12929
11.6389,-5.41585,-8.4039,0.06225
11.639,-5.55711,-8.27701,0.22506
11.639,-5.42543,-8.28658,0.34956
11.6996,-5.44458,-8.33926,0.249
11.6996,-5.48528,-8.31532,0.35435
11.6996,-5.60739,-8.26025,0.40224
11.7578,-5.605,-8.20518,0.47407
11.759,-5.53556,-8.18603,0.4621
11.759,-5.45895,-8.27701,0.39745
11.8175,-5.34642,-8.36799,0.34956
11.8178,-5.22431,-8.34405,0.34956
11.8178,-5.17882,-8.35841,0.40463
11.8787,-5.2267,-8.40151,0.5028
11.8787,-5.3512,-8.34644,0.56505
11.8787,-5.33444,-8.38715,0.5866
11.939,-5.16206,-8.43024,0.59617
11.9391,-5.07586,-8.447,0.44055
11.9391,-5.17163,-8.4063,0.42139
