time,X_value,Y_value,Z_value
10.0012,11.80856,-20.20289,33.79279
10.0616,4.63292,-15.24914,-3.60817
10.0616,5.54035,-11.03521,-2.41822
10.0616,2.39906,-7.45817,-0.22746
10.1203,2.22907,-4.40547,4.03914
10.1203,2.41582,-1.69515,7.51563
10.1204,1.83401,-0.5866,7.36479
10.181,-2.04711,-3.45494,4.45814
10.181,-3.97928,-7.27381,1.26418
10.181,-5.06629,-9.83568,-0.79969
10.239,-9.27781,-12.79022,1.22587
10.2399,-13.79102,-14.48776,3.61296
10.2399,-14.72,-12.16052,2.33921
10.3007,-11.73434,-8.87079,5.40867
10.3007,4.75264,-1.13728,33.11761
10.3007,-1.12052,-9.47415,-4.4749
10.3616,-3.50522,-1.89387,-10.26904
10.3616,-4.27618,3.42621,-1.97288
10.3616,-8.86839,5.80372,-0.24661
10.4224,-17.55482,2.85398,-1.52276
10.4225,-28.70017,-0.75659,0.43336
10.4225,-33.40014,-2.05189,-1.48924
10.4818,-27.31389,0.32562,2.72468
10.4818,-17.66735,2.39667,6.47172
10.4818,-10.60185,2.28653,0.9218
10.5404,-7.22832,2.40385,-0.70871
10.5426,-5.59303,2.8013,-1.30488
10.5426,-4.78616,2.8851,-1.19953
10.6006,-4.56828,3.28495,-0.8787
10.6006,-4.87235,4.22829,0.44773
10.6006,-4.17801,4.9777,3.83323
10.6621,-2.48765,4.30969,2.79651
10.6621,-1.0439,2.52117,1.18038
10.6621,0.7949,1.34798,0.86912
10.721,2.45174,0.64885,0.91222
10.7211,3.29452,0.46449,0.76138
10.7211,3.68718,0.98644,0.78772
10.7817,3.51958,2.45653,0.89067
10.7817,2.27935,4.50363,0.98165
10.7818,0.71589,6.97213,1.30249
10.839,-0.12929,8.77262,2.85637
10.8399,-0.30168,9.34964,4.77418
10.8399,-0.13169,8.9091,4.94897
10.8995,0.32802,8.83009,4.65208
10.8995,1.66642,8.47813,3.86675
10.9,3.9721,7.9059,4.94178
10.9605,6.41666,6.84284,7.20437
10.961,7.56112,4.87714,8.95219
10.961,9.86681,4.32645,13.93707
11.0191,11.5404,3.5124,11.15971
11.0197,11.35365,2.26259,6.47412
11.0197,9.73273,2.82046,8.83487
11.0798,7.82688,4.61377,12.31615
11.0798,6.40947,4.53955,8.40869
11.0798,4.79573,2.93778,2.07823
11.1409,3.39508,1.9226,1.57304
11.1416,6.28976,1.60656,7.58506
11.1416,5.51401,1.60895,6.24906
11.2002,4.7239,2.69595,4.09421
11.2002,4.50124,3.45973,4.37434
11.2002,5.73908,4.64968,8.46137
11.2597,8.54996,4.42701,12.28502
11.2597,7.02241,1.66881,9.77582
11.2597,5.77499,0.27534,10.27623
11.3203,6.05512,0.60575,12.73036
11.3203,6.0647,1.0894,11.92828
11.3203,3.5531,1.34558,15.00253
11.3812,0.88828,3.5962,15.37124
11.3812,-1.02475,5.75823,12.82374
11.3812,-1.18038,7.89392,8.52122
11.4407,-0.93856,7.1948,4.12055
11.442,-1.03672,4.31209,7.04635
11.4421,1.03193,3.27537,7.55873
11.5003,3.43818,3.3041,8.46855
11.5004,6.15807,3.48606,8.52841
11.5004,7.1086,3.1772,10.27383
11.5608,4.15886,2.94975,9.94821
11.5609,1.05109,4.4749,6.67284
11.5609,1.06545,5.12614,6.75425
11.6191,1.73106,5.0615,7.71914
11.6191,1.7574,5.54035,7.54436
11.62,0.33999,4.71912,7.4007
11.6795,-0.01197,4.03914,8.97135
11.6795,1.99683,4.04872,9.56273
11.6805,3.99126,3.65845,8.87558
11.7406,5.27698,3.35677,7.97054
11.7415,4.58504,1.72627,8.68643
11.7415,3.70873,2.02316,7.41267
11.7992,4.27618,2.53554,6.23709
11.7996,4.13491,2.74863,7.29536
11.7996,4.94897,3.2634,7.32409
11.8587,5.39909,2.52117,7.07748
11.8599,4.46772,2.37033,8.04716
11.8599,4.02478,2.12372,7.0248
11.9195,3.86915,1.76937,7.87238
11.9195,3.10777,2.09978,8.21236
11.9195,3.60817,2.08302,7.84843
11.9821,3.10059,2.0064,7.8197
11.9821,1.28812,2.02077,8.1549
11.9821,1.98485,1.98007,9.15331
12.041,2.21231,1.40065,9.17247
12.0419,2.38949,0.98405,8.71756
12.0419,2.33921,0.6273,9.66569
12.0997,2.7199,0.52913,10.98733
12.0998,2.49005,0.26816,10.64495
12.0998,2.344,-0.39506,10.60903
12.1599,2.2602,-0.11493,12.36164
12.1599,-0.05028,-0.41421,11.11901
12.1599,-0.77335,-0.26098,9.90033
12.2197,-1.11334,-0.24422,9.34725
12.2198,-1.04151,-1.31925,10.49171
12.2204,0.47407,-0.80687,11.09028
12.2799,2.16921,-1.08221,13.90834
12.2799,0.45491,-2.1333,14.1765
12.2799,-3.28016,-3.59141,12.82613
12.3409,-3.93619,-5.40388,14.40396
12.3419,-5.12135,-6.25863,12.06715
12.3419,-3.64648,-2.92341,9.58189
12.3994,-0.5028,0,4.41504
12.3994,1.13967,-0.45731,6.36638
12.3994,2.39667,-4.02478,9.46217
12.4622,-2.47807,-8.16448,8.7822
12.4622,-6.024,-9.82371,9.8692
12.4622,-6.19638,-9.11979,8.68643
12.5196,-4.86038,-7.01523,6.79974
12.5204,-4.40786,-5.62415,6.91467
12.5205,-3.17002,-6.1078,7.54436
12.5815,-2.62891,-8.4877,6.86678
12.5815,-1.506,-8.21715,4.767
12.5815,-2.20034,-7.13733,4.6401
12.6409,-2.89707,-6.16765,6.17483
12.6417,-2.88989,-5.51162,5.27938
12.6417,-2.91862,-5.9378,5.05192
12.703,-3.21312,-6.52679,5.65288
12.7034,-3.37114,-6.54355,5.21712
12.7034,-3.40466,-6.11977,3.50761
12.7603,-4.36237,-6.13174,3.11495
12.7604,-4.70954,-6.04315,3.07904
12.7604,-4.35758,-5.65288,2.70074
12.8193,-4.53715,-5.45655,3.25621
12.8193,-4.46053,-5.02319,3.25621
12.8193,-4.12534,-4.54194,2.80609
12.8799,-3.40226,-4.23547,1.32164
12.8799,-3.01679,-4.02238,1.72867
12.8799,-5.58584,-6.07667,1.72627
12.9405,-10.16609,-11.31534,-1.68557
12.9414,-11.4159,-13.93229,0.75659
12.9414,-7.72393,-12.85247,4.21871
13,-4.24265,-10.27144,3.93619
13.0001,-5.60021,-9.04318,1.15883
13.0001,-4.59222,-7.59225,0.54589
13.0616,-4.11815,-7.24986,1.23066
13.0616,-4.84122,-7.85322,1.51318
13.0616,-5.43261,-8.69122,1.14207
