time,X_value,Y_value,Z_value
8.1778,-3.70155,1.05348,6.05033
8.2167,-2.67680,1.41980,6.38793
8.2562,-1.96809,1.92260,5.26501
8.2970,-1.79331,2.44216,4.05111
8.3372,-1.77416,2.36075,5.92104
8.3768,-1.22347,2.91144,5.60979
8.4168,-4.29772,3.08622,7.72633
8.4565,-6.03836,2.32245,12.46220
8.4963,-7.10860,1.56346,15.34730
8.5367,-6.90030,1.76697,14.91873
8.5773,-6.06230,0.95532,13.83412
8.6170,-5.37275,-0.37830,12.22038
8.6569,-6.83565,-1.15643,11.45660
8.6968,-6.77819,-1.52755,9.72794
8.7372,-5.19558,-0.84278,6.71355
8.7774,-2.84679,0.11493,5.03995
8.8167,-2.66722,0.31844,5.59303
8.8573,-2.43737,1.25699,4.24984
8.8960,-1.22587,1.56346,3.37353
8.9382,-1.83162,1.46530,4.87714
8.9770,-3.30170,2.03034,5.37754
9.0162,-5.16924,1.74064,6.82847
9.0562,-5.54275,1.51318,7.20437
9.0969,-9.62020,1.81965,11.24830
9.1364,-11.07352,2.34878,11.27464
9.1766,-9.15571,1.11573,9.98173
9.2174,-9.60104,0.54111,11.34647
9.2570,-5.79893,0.72307,7.68802
9.2964,-3.86197,1.13967,5.24107
9.3379,-3.25621,1.23545,4.85080
9.3766,-2.75342,1.57543,3.40466
9.4169,-3.40705,1.24981,2.26738
9.4569,-6.94579,0.76617,4.89629
9.4963,-7.93702,0.70631,3.14608
9.5366,-8.68882,-1.03672,-0.82363
9.5773,-9.31612,-2.32005,1.90105
9.6175,-11.17169,-3.21072,-0.50280
9.6660,-11.07592,-4.67602,-2.27935
9.6962,-12.92908,-6.89072,5.11417
9.7371,-12.20122,-7.74548,4.76700
9.7762,-12.18446,-8.58348,2.49962
9.8167,-12.10067,-7.20916,1.65205
9.8575,-10.32411,-4.98488,-2.17640
9.8961,-9.12698,-3.11495,-2.32724
9.9362,-7.89153,-1.95612,-0.87152
9.9769,-7.87956,-1.87711,2.00880
10.0171,-7.07987,-2.07584,0.71828
10.0577,-9.20838,-1.33122,2.01359
10.0968,-10.82452,-0.45012,1.10376
10.1365,-12.49572,-0.12690,1.12052
10.1770,-11.31295,0.52195,1.09658
10.2174,-11.25070,-0.94334,2.94735
10.2571,-10.05595,-3.00960,0.70392
10.2963,-9.38316,-3.62254,0.56505
10.3370,-11.94264,-9.43823,5.27459
10.3778,-7.13494,-2.11175,-3.25382
10.4164,-9.68005,-2.57863,0.70871
10.4566,-7.56351,-1.20193,-0.45491
10.4979,-7.17564,-2.54272,-0.60336
10.5366,-6.01442,-4.76461,-2.24104
10.5766,-7.75745,-2.89707,-1.97528
10.6170,-11.93546,-4.91305,0.85954
10.6565,-11.92109,1.88908,-9.69442
10.6963,-10.97775,-2.87552,-1.34798
10.7366,-6.72552,-0.60575,-3.33044
10.7764,-12.68487,-2.26498,0.79011
10.8161,-7.91547,-2.62413,2.12612
10.8562,-8.89713,-3.56029,3.19875
10.8961,-8.19800,-4.50842,4.13252
10.9359,-8.46616,-3.15805,1.38150
10.9764,-8.79417,-2.66004,-0.24182
11.0165,-6.30891,-1.88190,0.35196
11.0560,-6.10540,-1.66881,-0.12690
11.0966,-10.98972,-3.04552,5.20755
11.1362,-10.07271,-2.08062,-4.73588
11.1766,-9.91469,-2.53793,0.59378
11.2159,-10.57072,-3.15805,1.99443
11.2565,-12.34009,-1.89866,-0.02634
11.2958,-12.75909,-2.88510,1.53712
11.3358,-11.50688,-2.02077,2.79172
11.3761,-10.91550,-5.93541,1.09179
11.4167,-9.56513,-9.28739,2.01359
11.4560,-9.50288,-6.10780,-0.25379
11.4959,-9.51964,-2.76299,-0.76138
11.5363,-7.82210,-1.10376,-0.13169
11.5763,-6.19399,-0.10535,1.25699
11.6162,-6.36398,-1.25699,1.60177
11.6559,-5.45895,-2.73187,-0.39027
11.6960,-4.59222,-3.30889,-1.13728
11.7373,-7.54915,-5.03995,-2.96890
11.7797,-16.22121,-3.35198,-18.60112
11.8163,-9.61301,0.12450,-4.26660
11.8560,-5.81330,-0.73265,-1.01517
11.8965,-8.05195,-4.79573,2.22428
11.9363,-6.96016,-7.23789,0.97686
11.9759,-10.62579,-11.68646,2.34878
12.0165,-7.19240,-9.70160,2.30090
12.0560,-5.14290,-6.26821,1.00081
12.0963,-2.77975,-5.66246,0.18915
12.1359,-4.01280,-6.33525,0.39027
12.1758,-3.66803,-5.11896,2.22668
12.2165,-4.99446,-4.81967,3.39508
12.2559,-1.86753,-4.40307,2.49483
12.2962,-1.18277,-4.60658,-1.23305
12.3358,-2.47807,-11.07592,2.73905
12.3770,-2.50202,-26.48547,5.63373
12.4192,0.11014,-28.80552,-16.35050
12.4557,4.49166,-10.53241,1.41741
12.4964,8.53559,-10.87001,5.30092
12.5366,8.09983,-12.72318,1.04869
12.5760,6.68482,-10.37918,0.35196
12.6160,2.88031,-6.92185,0.34238
12.6563,0.97686,-6.34962,-0.52435
12.6978,1.43417,-3.75422,0.74462
12.7361,3.23227,-2.72229,1.04151
12.7759,3.86436,-3.89549,1.91781
12.8158,4.75024,-8.73192,-5.96174
12.8554,1.24023,-22.64505,-21.70410
12.8980,4.45575,-10.18046,-4.30730
12.9363,5.17882,-2.38709,-1.52994
12.9756,4.24505,-11.09268,6.23230
13.0162,5.38951,-9.70639,3.15087
13.0557,3.14608,-8.71516,5.93541
13.0963,3.36396,-11.50928,2.86834
13.1364,1.96570,-13.06795,0.41900
13.1758,3.44297,-11.66970,-3.86197
13.2164,2.51638,-7.08226,-0.45731
13.2558,1.42699,-5.43979,1.25939
13.2953,1.86993,-6.71594,1.44854
13.3364,3.50522,-9.62977,1.40544
13.3757,4.51800,-11.66730,1.20671
13.4203,1.14446,-12.83092,-6.30413
13.4556,-2.57145,-14.27467,-0.83321
13.4957,-0.00718,-12.23714,-9.33767
13.5360,2.75581,-11.95222,-5.01601
13.5761,6.11498,-14.81098,6.59383
13.6157,5.63612,-14.31776,3.56986
13.6559,6.71594,-14.70564,0.19872
13.6957,2.24822,-9.20599,-2.25301
13.7359,2.28174,-5.59303,2.03034
13.7756,3.41902,-3.98168,3.44536
13.8160,2.63131,-2.98087,0.73504
13.8559,3.00242,-2.81088,1.52515
13.8972,4.29054,-4.66405,-0.15563
13.9365,0.30168,-20.62428,-31.65950
13.9753,4.67362,-15.05520,-3.65366
14.0159,5.58584,-5.42782,-4.27618
14.0560,6.36398,-2.16203,-0.80448
14.0957,3.39987,-10.54439,7.64492
14.1358,3.67761,-11.41590,-1.82204
14.1759,0.62730,-10.43664,5.62894
14.2160,1.46051,-13.06316,2.23865
14.2564,2.35597,-11.82772,-0.74462
14.2957,4.98967,-8.58826,-2.96651
14.3359,2.19794,-7.02959,-0.35435
14.3752,0.32802,-5.86118,1.26657
14.4173,0.85954,-5.92822,3.67521
14.4557,1.86035,-9.55795,2.19076
14.4953,3.60099,-13.98017,2.88271
14.5360,-0.58899,-14.59789,-12.79500
14.5758,-0.21548,-13.89637,-4.90826
14.6161,2.24344,-14.99534,-4.40068
14.6555,6.34722,-12.38080,3.93619
14.6972,7.50845,-13.88919,3.44297
14.7366,9.20599,-14.38720,2.50920
14.7764,1.03193,-9.00247,-1.86035
14.8155,1.12291,-6.65130,0.96968
14.8553,2.30808,-4.82686,2.88031
14.8964,2.55948,-2.15485,1.06545
14.9360,2.67680,-1.24742,1.90824
14.9755,4.13731,-4.88193,1.66642
15.0154,1.68078,-19.62108,-27.37853
15.0556,3.39508,-15.14379,-3.84042
15.0959,5.07586,-4.33124,-5.96653
15.1355,7.53718,-10.72875,10.92508
15.1774,2.59779,-5.54514,5.42303
15.2155,5.52838,-9.97934,6.17483
15.2553,2.95454,-13.62342,4.96094
15.2957,2.10217,-12.40713,1.68557
15.3356,3.92422,-9.74949,-7.20677
15.3762,3.94816,-8.01843,-4.89629
15.4157,1.49882,-8.25307,1.88908
15.4560,0.26816,-7.37437,2.67201
15.4961,0.98884,-8.42066,2.91144
15.5368,1.73106,-12.15813,2.14527
15.5757,2.59779,-13.83651,-13.34090
15.6157,-1.49163,-12.78303,2.10457
15.6566,2.18837,-12.71360,-11.26267
15.6958,3.94816,-14.38241,-4.51321
15.7365,5.43022,-11.71998,4.60180
15.7754,5.77260,-14.13819,3.29692
15.8154,7.21395,-12.66332,1.44135
15.8555,1.53952,-8.23391,-2.74623
15.8956,1.59459,-6.18920,2.66962
15.9354,2.41343,-5.27938,2.05908
15.9754,2.61934,-2.84200,0.86912
16.0158,3.06467,-2.42061,1.52755
16.0558,4.31209,-5.55472,0.70631
16.0952,0.07183,-18.13663,-20.01374
16.1353,2.29132,-15.03605,-6.24906
16.1755,3.63690,-5.53077,-2.97848
16.2159,5.13572,-9.30415,3.72549
16.2552,4.18519,-7.85562,3.77338
16.2954,7.36239,-7.70956,2.83722
16.3370,3.39029,-10.51326,3.60099
