time,X_value,Y_value,Z_value
0,0,0,0
0.0081,17.7,-34.56,-7.56
0.0571,17.1,-33.66,-8.34
0.0972,15.9,-34.08,-7.38
0.1382,16.26,-35.4,-6.72
0.1782,16.68,-35.04,-6.6
0.1979,16.5,-35.34,-7.38
0.2384,15.48,-35.22,-7.86
0.2774,15.84,-35.82,-6.48
0.3192,15.9,-35.82,-5.82
0.3587,17.04,-35.52,-5.94
0.3997,16.08,-35.52,-6.72
0.437,15.6,-35.58,-6.12
0.4781,16.62,-35.46,-5.64
0.5187,16.5,-36.42,-6.3
0.5575,16.56,-35.16,-4.8
0.5989,16.74,-35.76,-6.3
0.6375,17.04,-36.12,-5.64
0.6791,16.56,-36.66,-5.52
0.7174,17.22,-37.08,-5.52
0.7586,17.58,-36.72,-5.94
0.7973,17.34,-37.08,-4.74
0.8378,18.18,-37.2,-5.1
0.8781,17.22,-37.56,-4.14
0.9182,18.12,-36.6,-5.1
0.9574,16.32,-36.54,-5.1
0.9976,17.58,-36.3,-5.94
1.0373,17.34,-37.8,-5.58
1.077,17.58,-37.2,-5.34
1.1185,17.46,-37.5,-5.28
1.1571,17.34,-37.2,-5.46
1.1972,18.3,-38.7,-3.54
1.2378,18.18,-37.56,-4.56
1.2771,17.22,-36.72,-4.62
1.3176,17.64,-36.18,-6.54
1.3583,16.98,-35.4,-6.24
1.3975,17.28,-35.4,-6.48
1.4373,17.82,-34.86,-7.02
1.4774,18.12,-34.02,-7.5
1.5191,16.98,-33.36,-7.62
1.5568,17.16,-33.18,-8.46
1.5977,18.12,-33.54,-8.52
1.6376,17.82,-32.7,-8.52
1.6786,18.78,-33.6,-7.92
1.7191,17.94,-32.82,-8.64
1.7577,19.02,-33.78,-8.34
1.7978,18.06,-33.9,-8.28
1.8374,18.42,-32.46,-8.22
1.8773,17.22,-33.24,-9.72
1.9183,17.1,-32.16,-8.88
1.9573,17.94,-32.58,-9.66
1.997,18.12,-32.52,-9.54
2.0376,17.88,-31.44,-8.22
2.0772,17.46,-31.38,-9.6
2.1183,16.5,-31.2,-9.78
2.157,16.5,-31.14,-9.54
2.1978,16.38,-31.08,-9.18
2.237,16.68,-30.9,-8.1
2.2772,17.88,-30.66,-8.94
2.3169,17.7,-30.66,-8.46
2.357,18.9,-31.68,-8.4
2.3976,19.5,-31.62,-7.08
2.437,20.46,-30.84,-8.04
2.477,19.5,-31.62,-7.74
2.5173,19.38,-31.56,-7.2
2.557,18.72,-31.62,-7.56
2.5971,18.9,-29.94,-8.28
2.6374,17.64,-30.54,-8.34
2.6768,18.12,-30.42,-8.52
2.7166,18.12,-31.2,-8.04
2.757,19.98,-31.74,-7.26
2.7972,19.5,-31.68,-7.44
2.8391,19.92,-31.8,-8.7
2.8778,20.22,-32.46,-9.06
2.9176,19.74,-31.92,-8.82
2.9568,19.26,-31.92,-7.98
2.9969,19.8,-31.8,-7.86
3.0386,19.86,-31.8,-9.12
3.077,19.92,-32.1,-8.58
3.1173,18.3,-31.62,-9.6
3.1577,18.96,-30.06,-9
3.1978,18.36,-30.12,-9
3.2382,18.3,-30.66,-8.94
3.2773,18.12,-29.88,-9.48
3.3175,18.36,-29.4,-9.12
3.3573,17.7,-29.34,-10.26
3.3975,18.54,-29.82,-9.48
3.4368,18.9,-29.34,-10.5
3.4783,17.52,-27.96,-10.02
3.5171,18.48,-28.56,-9.66
3.5576,17.34,-27.66,-10.14
3.5975,16.98,-27.42,-11.58
3.6375,17.28,-27.54,-10.92
3.6771,17.16,-26.58,-10.44
3.7172,17.28,-26.7,-10.98
3.7574,17.28,-26.64,-11.04
3.797,17.64,-26.4,-11.46
3.837,16.74,-25.92,-11.4
3.877,17.1,-25.74,-10.62
3.9173,16.02,-25.8,-10.5
3.9588,16.02,-26.4,-10.8
3.9978,15.72,-25.8,-10.92
4.037,15.72,-25.68,-11.94
4.0767,15.3,-27.54,-11.04
4.1173,15.48,-27.6,-10.5
4.1606,16.62,-26.7,-10.62
4.1966,16.32,-28.02,-9.12
4.2376,16.02,-27.6,-9.18
4.2769,16.26,-27.54,-9.36
4.3175,16.92,-26.94,-8.82
4.3566,16.2,-27.54,-9.3
4.3978,16.2,-27.06,-8.7
4.437,16.08,-27.72,-9.18
4.4768,16.44,-27.42,-8.64
4.5195,16.68,-27.24,-9.6
4.5577,16.5,-27,-9.3
4.5967,16.68,-26.64,-9.72
4.6375,15.48,-25.14,-10.44
4.6781,16.08,-24.9,-9.96
4.7171,15.84,-24.48,-10.86
4.757,15.84,-23.4,-10.86
4.7996,15.66,-21.84,-11.46
4.8371,15.66,-21.48,-11.22
4.8776,15.9,-19.2,-12.96
4.9181,15.96,-19.32,-12.72
4.9582,13.8,-17.16,-13.68
4.9974,15.42,-16.5,-14.82
5.0372,15.24,-15.96,-14.58
5.0775,13.2,-15.12,-15.78
5.1167,13.8,-14.76,-15.54
5.1574,14.04,-14.46,-16.68
5.1966,13.92,-14.4,-17.46
5.2374,13.98,-14.76,-17.28
5.2777,13.74,-14.46,-18.54
5.3173,13.38,-15.9,-19.2
5.357,12.9,-16.98,-19.44
5.3972,12.48,-17.1,-19.14
5.4372,11.4,-17.52,-19.98
5.4792,10.26,-18.3,-21
5.5178,10.68,-19.8,-21.24
5.5574,9.72,-20.04,-21.78
5.5979,8.34,-21.54,-20.82
5.6375,7.86,-22.8,-21.42
5.6832,7.68,-23.82,-21.06
5.717,7.5,-24.84,-20.7
5.7577,7.8,-27.48,-19.92
5.7974,7.68,-27.48,-20.1
5.8366,5.76,-28.32,-20.46
5.8773,4.08,-28.68,-20.58
5.918,4.08,-28.98,-19.68
5.9579,2.1,-29.16,-20.7
5.9974,0.96,-28.62,-20.82
6.0371,-1.56,-29.34,-20.88
6.0773,-1.86,-29.22,-20.82
6.1179,-3.36,-29.22,-20.4
6.1572,-3.3,-28.8,-21.72
6.2009,-5.28,-28.86,-21.42
6.2375,-4.74,-27.9,-22.38
6.2793,-6.12,-27.18,-22.86
6.3172,-6.12,-24.84,-23.76
6.3574,-6.84,-24.84,-24.6
6.3974,-8.94,-24.84,-23.88
6.4367,-9.9,-24.84,-24.06
6.477,-10.62,-25.44,-23.58
6.5174,-10.44,-27.24,-22.14
6.558,-10.14,-24.48,-23.22
6.598,-10.86,-25.62,-23.34
6.6376,-11.64,-24.24,-23.88
6.6775,-11.88,-22.14,-24.48
6.7171,-13.38,-18.36,-26.76
6.7573,-12.6,-15.72,-27.18
6.7977,-12.06,-13.74,-27.96
6.8387,-11.46,-10.68,-28.44
6.8763,-11.7,-8.1,-28.98
6.9177,-11.82,-5.58,-29.7
6.9572,-11.76,-4.32,-29.94
6.9974,-12.12,-4.02,-30.54
7.0374,-13.5,-4.2,-30.36
7.0775,-16.38,-4.02,-29.16
7.1175,-17.58,-4.74,-29.04
7.1571,-18.3,-5.34,-29.28
7.1972,-20.22,-4.98,-28.8
7.2368,-21.78,-3.96,-28.2
7.2777,-21.72,-2.4,-27.9
7.319,-19.98,0.72,-29.28
7.3573,-18.84,3,-28.14
7.3966,-17.82,5.1,-27.84
7.4375,-16.8,5.1,-29.16
7.477,-15.48,4.62,-28.08
7.5172,-14.7,2.58,-29.04
7.5568,-15,-2.22,-28.74
7.597,-15.54,-3.72,-28.68
7.6378,-15.06,-5.1,-29.46
7.6775,-15.96,-6.9,-28.38
7.7204,-15,-8.46,-29.28
7.7569,-15.24,-10.38,-27.36
7.7979,-13.92,-10.56,-27.42
7.8366,-13.8,-10.32,-27.9
7.8776,-13.92,-8.88,-27.84
7.9184,-12.66,-7.38,-28.44
7.9574,-11.34,-4.14,-28.86
7.9966,-8.82,-3.06,-29.82
8.0372,-6.84,-3.36,-29.82
8.0771,-3.72,-4.14,-29.34
8.117,-4.08,-6.84,-28.86
8.1575,-3.78,-6.84,-28.02
8.1964,-4.26,-6.78,-29.1
8.2392,-4.86,-6.06,-29.28
8.2775,-5.1,-6.24,-27.84
8.3181,-5.94,-6.18,-28.92
8.3584,-6.06,-4.56,-28.56
8.3971,-6.12,-3.84,-28.68
8.4399,-5.64,-2.76,-29.94
8.4791,-3.54,-0.54,-29.22
8.5169,-2.16,1.32,-29.22
8.5579,-3.06,2.58,-29.88
8.598,-4.14,2.16,-29.1
8.6368,-6.12,0.66,-28.14
8.6769,-6.24,-0.72,-27.96
8.7174,-6.06,-2.82,-28.56
8.7563,-4.98,-5.52,-28.2
8.7974,-6.42,-7.14,-26.52
8.8371,-7.62,-8.04,-27.24
8.8766,-7.5,-10.02,-25.92
8.9172,-7.86,-11.34,-24.84
8.9571,-7.68,-11.34,-24.78
8.998,-5.64,-11.58,-25.08
9.038,-1.8,-10.2,-24.96
9.0766,0.36,-10.02,-24
9.1179,4.02,-7.68,-24.36
9.156,6.54,-5.7,-23.64
9.1972,7.98,-2.64,-22.5
9.2439,9.6,-3.42,-23.34
9.2761,9.9,-4.14,-22.2
9.3167,11.88,-4.56,-20.28
9.358,14.22,-6,-18.6
9.3971,18.18,-7.44,-15.48
9.4362,22.32,-8.64,-12.84
9.4762,26.58,-7.74,-8.52
9.5167,28.92,-7.86,-4.14
9.5564,31.62,-6.96,0.06
9.597,33.48,-4.8,1.8
9.637,34.74,-2.34,5.28
9.6775,35.94,0.48,7.32
9.7164,34.56,4.14,6.72
9.7573,34.32,7.44,6.66
9.7968,35.1,9.9,7.38
9.8371,35.16,11.64,7.98
9.8784,35.82,12.78,8.7
9.9167,34.8,12.6,8.64
9.9565,35.04,12.6,7.98
9.9977,36.06,12.9,6.3
10.0368,36.36,11.28,5.94
10.0765,37.14,10.44,5.7
10.117,38.58,9.72,7.14
10.156,39.18,9,8.04
10.1975,39.24,7.68,9.96
10.237,40.44,4.5,12.54
10.277,41.22,3.48,13.98
10.317,40.26,3,17.64
10.3579,41.34,0.42,21.6
10.3969,40.5,-1.14,24.3
10.437,40.98,-0.84,25.8
10.4768,39.18,-1.5,27.6
10.5165,39.42,-2.16,28.92
10.5562,39.96,0.6,27.96
10.5972,40.14,4.56,26.4
10.6373,39.42,7.32,26.7
10.6769,38.58,10.2,27.18
10.7167,38.88,9.72,28.14
10.7561,39.84,8.04,28.56
10.7972,40.86,6.72,28.32
10.8359,40.38,5.58,28.62
10.879,40.68,5.4,26.58
10.916,40.2,5.4,27.24
10.956,38.1,5.7,26.1
10.9965,37.5,8.1,25.5
11.0365,37.74,7.74,23.94
11.0763,37.38,9.06,22.32
11.1165,36.3,11.64,18.54
11.1563,36.36,11.88,18.72
11.1959,35.76,11.22,16.86
11.2358,34.32,12.12,15.6
11.2776,33.18,11.04,14.7
11.3176,31.8,10.32,13.44
11.3563,32.28,7.74,15.96
11.3966,30.9,6,17.46
11.4361,30.3,4.86,20.1
11.4757,29.28,3.36,25.32
11.5164,27.66,2.7,29.76
11.5567,26.34,1.26,32.88
11.596,24.9,1.62,36.96
11.6359,22.5,3.12,38.82
11.6764,19.98,4.74,41.7
11.7164,19.44,7.08,42.84
11.757,18.48,9.18,43.26
11.7959,15.48,7.56,47.52
11.8358,14.7,5.7,49.32
11.8768,14.7,5.22,50.52
11.9164,13.68,8.46,51.78
11.9557,12.84,14.4,50.76
11.9959,14.04,20.82,48.36
12.0374,9.72,23.82,47.52
12.0759,10.02,25.56,47.64
12.116,11.88,27.78,44.58
12.1572,12.06,30.84,42.18
12.1964,10.98,31.92,41.82
12.2355,9.84,33,43.92
12.276,4.92,34.62,43.08
12.3162,-0.72,36.18,42.84
12.3559,-7.44,34.2,45
12.403,-13.32,30.24,47.34
12.4357,-25.38,23.82,46.98
12.4758,-32.1,16.68,47.34
12.5163,-26.76,13.26,52.74
12.5557,-21.48,13.86,56.88
12.5967,-18.12,12.6,58.44
12.6357,-23.82,10.92,57.3
12.6758,-28.68,7.8,56.46
12.716,-28.02,6.12,55.38
12.7559,-29.4,5.1,56.34
12.7963,-29.4,4.26,55.62
12.8358,-33.48,3.66,53.22
12.8757,-36.84,2.16,50.34
12.9197,-37.68,0.6,50.28
12.9566,-37.26,0.48,50.64
12.9983,-37.08,-0.6,51.72
13.0362,-35.16,0.72,53.22
13.0776,-31.92,1.86,55.5
13.116,-32.22,5.16,54.78
13.1561,-34.68,8.58,53.4
13.1961,-35.82,10.56,52.14
13.2358,-34.02,13.14,54.24
